fable_group,fable_commodity,pakistani_name_mapping,year,production_million_tonnes,imports_million_tonnes,exports_million_tonnes,balance_million_tonnes,import_value_usd,export_value_usd
OLSOIL,Sunflower,Sunflower,2017,0.14759999999999998,0.028467365,1.01e-05,0.17605726499999996,21220656.47,16477.46
OLSOIL,Sunflower,Sunflower,2018,0.1328,0.003561933,1.08e-06,0.136360853,1927655.53,1943.06
OLSOIL,Sunflower,Sunflower,2019,0.147122,0.008084855,0.0002993,0.154907555,4628969.38,106971.8
OLSOIL,Sunflower,Sunflower,2020,0.091545,0.007805966,0.0,0.099350966,6885047.14,0.0
OLSOIL,Sunflower,Sunflower,2021,0.083518,0.01327412,7.5e-08,0.096792045,3065996.29,48.9
OLSOIL,Sunflower,Sunflower,2022,0.132803,0.016836042,0.0,0.149639042,6377076.26,0.0
OLSOIL,Sunflower,Sunflower,2023,0.097973,0.045847907,0.0,0.143820907,35604970.2,0.0
OLSOIL,Sunflower,Sunflower,2024,0.080583,0.058509816,0.0,0.139092816,33414066.06,0.0
OLSOIL,Sunflower,Sunflower,2025,,0.046593528,1.14e-05,,19636805.89,6808.4
OLSOIL,Oil palm fruit,Not grown in Pakistan,2000,,,,,,13648.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2001,,1.1e-08,1.283e-06,,772.0,10518.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2002,,,7.9e-07,,1256.0,8555.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2003,,0.00283765,0.0,,700669.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2004,,3.4906e-05,0.0,,14974.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2005,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2006,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2007,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2008,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2009,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2010,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2011,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2012,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2013,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2014,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2015,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2016,,3e-06,0.0,,865.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2017,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2018,,0.0,6.1001e-05,,0.0,134950.39
OLSOIL,Oil palm fruit,Not grown in Pakistan,2019,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2020,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2021,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2022,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2023,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2024,,0.0,0.0,,0.0,0.0
OLSOIL,Oil palm fruit,Not grown in Pakistan,2025,,0.0,0.0,,0.0,0.0
OLSOIL,Olive,Emerging — no usable series,2000,,,,,,
OLSOIL,Olive,Emerging — no usable series,2001,,,,,,
OLSOIL,Olive,Emerging — no usable series,2002,,,,,,
OLSOIL,Olive,Emerging — no usable series,2003,,0.0,0.0,,0.0,0.0
OLSOIL,Olive,Emerging — no usable series,2004,,0.0,0.0,,0.0,0.0
OLSOIL,Olive,Emerging — no usable series,2005,,0.0,0.0,,0.0,0.0
OLSOIL,Olive,Emerging — no usable series,2006,,0.0,0.0,,0.0,0.0
OLSOIL,Olive,Emerging — no usable series,2007,,0.0,0.0,,0.0,0.0
OLSOIL,Olive,Emerging — no usable series,2008,,0.0,0.0,,0.0,0.0
OLSOIL,Olive,Emerging — no usable series,2009,,0.0,0.0,,0.0,0.0
OLSOIL,Olive,Emerging — no usable series,2010,,0.0,0.0,,0.0,0.0
OLSOIL,Olive,Emerging — no usable series,2011,,0.0,0.0,,0.0,0.0
OLSOIL,Olive,Emerging — no usable series,2012,,1.33e-07,3.3036e-05,,227.0,7812.0
OLSOIL,Olive,Emerging — no usable series,2013,,1.36e-07,0.0,,228.0,0.0
OLSOIL,Olive,Emerging — no usable series,2014,,1.26e-07,0.0,,199.0,0.0
OLSOIL,Olive,Emerging — no usable series,2015,,1.825e-06,0.0,,1569.0,0.0
OLSOIL,Olive,Emerging — no usable series,2016,,9.16e-07,0.0,,735.0,0.0
OLSOIL,Olive,Emerging — no usable series,2017,,9.39e-07,0.0,,2015.58,0.0
OLSOIL,Olive,Emerging — no usable series,2018,,0.0,0.0,,0.0,0.0
OLSOIL,Olive,Emerging — no usable series,2019,,9e-06,0.001632359,,4866.44,955483.77
OLSOIL,Olive,Emerging — no usable series,2020,,0.0,0.0,,0.0,0.0
OLSOIL,Olive,Emerging — no usable series,2021,,1.56e-07,0.0,,166.56,0.0
OLSOIL,Olive,Emerging — no usable series,2022,,1.46e-07,0.0,,190.23,0.0
OLSOIL,Olive,Emerging — no usable series,2023,,0.0,0.0,,0.0,0.0
OLSOIL,Olive,Emerging — no usable series,2024,,0.0,0.0,,0.0,0.0
OLSOIL,Olive,Emerging — no usable series,2025,,0.0,0.0,,0.0,0.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2000,,0.154709624,6.429e-06,,50258081.0,3484.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2001,,0.111854861,,,35120358.0,
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2002,,0.099833177,,,42651382.0,
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2003,,0.104635554,0.0,,60231116.0,0.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2004,,0.080755636,0.0,,45005717.0,0.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2005,,0.055390881,0.0,,33642516.0,0.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2006,,0.043787843,0.0,,33039716.0,0.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2007,,0.078808268,2.205e-06,,65648263.0,2542.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2008,,0.065843287,0.0,,70125176.0,0.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2009,,0.08393626,0.0,,76081804.0,0.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2010,,0.060245259,0.0,,58435527.0,0.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2011,,0.05643707,0.0,,66540329.0,0.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2012,,0.047283358,0.0,,61065429.0,0.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2013,,0.056547961,0.0,,61901525.0,0.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2014,,0.125255338,0.0,,119789305.0,0.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2015,,0.090578968,0.0,,121870631.0,0.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2016,,0.10341083,1.4e-07,,139613757.0,2429.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2017,,0.167965507,3.2e-05,,166527972.17,4398.9
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2018,,0.10844114,0.0,,84138186.6,0.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2019,,0.144335645,0.0,,99989342.39,0.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2020,,0.097798415,0.0007965,,66550561.71,1009605.58
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2021,,0.081048906,0.000938895,,92704164.73,1325118.82
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2022,,0.211477569,3.12e-05,,308648346.76,54105.89
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2023,,0.206422691,2e-07,,247945840.83,14378.76
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2024,,0.161723255,0.0,,163129767.73,0.0
OLSOIL,Soybean oil,Raw material (soybean) unavailable,2025,,0.276149216,0.004718536,,307901369.03,6207056.35
OLSOIL,Coconut oil,Derived from coconut,2000,,0.009419571,2.5662e-05,,4301121.0,20631.0
OLSOIL,Coconut oil,Derived from coconut,2001,,0.016922983,0.000378001,,5028754.0,216647.0
OLSOIL,Coconut oil,Derived from coconut,2002,,0.013001446,6.71e-07,,4555056.95,1648.0
OLSOIL,Coconut oil,Derived from coconut,2003,,0.006403626,0.0,,3758770.0,0.0
OLSOIL,Coconut oil,Derived from coconut,2004,,0.005426961,0.0,,3455500.0,0.0
OLSOIL,Coconut oil,Derived from coconut,2005,,0.006479881,0.0,,5202817.0,0.0
OLSOIL,Coconut oil,Derived from coconut,2006,,0.007613031,3.393e-06,,5747974.0,4223.0
OLSOIL,Coconut oil,Derived from coconut,2007,,0.010718308,1.927e-06,,9852782.0,3195.0
OLSOIL,Coconut oil,Derived from coconut,2008,,0.008228911,0.0,,10486617.0,0.0
OLSOIL,Coconut oil,Derived from coconut,2009,,0.009094317,4.537e-06,,8587007.0,8908.0
OLSOIL,Coconut oil,Derived from coconut,2010,,0.009808196,3.948e-06,,10211367.0,10777.0
OLSOIL,Coconut oil,Derived from coconut,2011,,0.00792825,8e-07,,13774229.0,1535.0
OLSOIL,Coconut oil,Derived from coconut,2012,,0.006701566,1.048e-06,,8976256.0,2798.0
OLSOIL,Coconut oil,Derived from coconut,2013,,0.005734658,2.957e-06,,6115230.0,14524.0
OLSOIL,Coconut oil,Derived from coconut,2014,,0.005631155,3.914e-06,,7754077.0,10703.0
OLSOIL,Coconut oil,Derived from coconut,2015,,0.005741045,0.0,,7405526.0,0.0
OLSOIL,Coconut oil,Derived from coconut,2016,,0.006670535,6.68e-07,,8700990.0,2239.0
OLSOIL,Coconut oil,Derived from coconut,2017,,0.005938131,3.8152e-05,,9161586.96,102792.21
OLSOIL,Coconut oil,Derived from coconut,2018,,0.006753668,8e-08,,8121577.61,279.84
OLSOIL,Coconut oil,Derived from coconut,2019,,0.006455498,4.95e-07,,6022077.66,2754.65
OLSOIL,Coconut oil,Derived from coconut,2020,,0.004650961,4.176e-05,,4403382.67,73860.21
OLSOIL,Coconut oil,Derived from coconut,2021,,0.005151142,3.0123e-05,,5895662.36,54397.71
OLSOIL,Coconut oil,Derived from coconut,2022,,0.007420586,6.174e-06,,9976981.91,10427.87
OLSOIL,Coconut oil,Derived from coconut,2023,,0.005004786,1.9662e-05,,5257866.02,27812.57
OLSOIL,Coconut oil,Derived from coconut,2024,,0.006621274,5.6992e-05,,7901574.82,141240.81
OLSOIL,Coconut oil,Derived from coconut,2025,,0.005418107,0.000289399,,7165052.27,824002.13
OLSOIL,Groundnut oil,Derived from groundnut,2000,,,2.86e-06,,,11570.0
OLSOIL,Groundnut oil,Derived from groundnut,2001,,1.387e-05,1.831e-06,,86413.0,5678.0
OLSOIL,Groundnut oil,Derived from groundnut,2002,,8.409e-06,1.171e-06,,78418.0,1479.0
OLSOIL,Groundnut oil,Derived from groundnut,2003,,5.6e-06,0.0,,3238.0,0.0
OLSOIL,Groundnut oil,Derived from groundnut,2004,,0.0,0.0,,0.0,0.0
OLSOIL,Groundnut oil,Derived from groundnut,2005,,4.688e-05,0.0,,47983.0,0.0
OLSOIL,Groundnut oil,Derived from groundnut,2006,,3.1649e-05,0.0,,33051.0,0.0
OLSOIL,Groundnut oil,Derived from groundnut,2007,,4.8912e-05,0.0,,59987.0,0.0
OLSOIL,Groundnut oil,Derived from groundnut,2008,,3.8982e-05,1.18e-06,,57444.0,3387.0
OLSOIL,Groundnut oil,Derived from groundnut,2009,,5.9379e-05,0.0,,117391.0,0.0
OLSOIL,Groundnut oil,Derived from groundnut,2010,,4.5534e-05,3.022e-06,,87662.0,8792.0
OLSOIL,Groundnut oil,Derived from groundnut,2011,,4.5274e-05,7.1e-07,,144584.0,8016.0
OLSOIL,Groundnut oil,Derived from groundnut,2012,,2.4346e-05,8.277e-06,,102615.0,28803.0
OLSOIL,Groundnut oil,Derived from groundnut,2013,,3.1988e-05,8.392e-06,,109215.0,25610.0
OLSOIL,Groundnut oil,Derived from groundnut,2014,,1.7048e-05,8.261e-06,,63148.0,32771.0
OLSOIL,Groundnut oil,Derived from groundnut,2015,,2.1727e-05,7.016e-06,,89214.0,20263.0
OLSOIL,Groundnut oil,Derived from groundnut,2016,,2.4799e-05,5.535e-06,,85031.0,20883.0
OLSOIL,Groundnut oil,Derived from groundnut,2017,,9.786e-06,1.45e-06,,31490.3,6443.5
OLSOIL,Groundnut oil,Derived from groundnut,2018,,7.195e-06,3.368e-05,,25305.48,56558.22
OLSOIL,Groundnut oil,Derived from groundnut,2019,,5.133e-06,3.821e-06,,25542.21,17983.39
OLSOIL,Groundnut oil,Derived from groundnut,2020,,9.644e-06,1.9992e-05,,19623.09,65039.14
OLSOIL,Groundnut oil,Derived from groundnut,2021,,6.964e-06,2.082e-06,,33138.21,20074.76
OLSOIL,Groundnut oil,Derived from groundnut,2022,,4.666e-06,0.0,,17166.71,0.0
OLSOIL,Groundnut oil,Derived from groundnut,2023,,1.352e-06,0.0,,28888.72,0.0
OLSOIL,Groundnut oil,Derived from groundnut,2024,,5.08e-07,1.671e-06,,6792.59,25916.66
OLSOIL,Groundnut oil,Derived from groundnut,2025,,1.807e-06,1.33e-06,,27478.65,23540.97
OLSOIL,Palm oil,Not produced domestically,2000,,1.0399716,,,298488041.0,
OLSOIL,Palm oil,Not produced domestically,2001,,0.729996883,6.5411e-05,,292427191.0,29206.0
OLSOIL,Palm oil,Not produced domestically,2002,,1.265062199,4e-08,,457741151.0,34.0
OLSOIL,Palm oil,Not produced domestically,2003,,1.310763172,0.0,,598119845.0,0.0
OLSOIL,Palm oil,Not produced domestically,2004,,1.279966198,0.0,,605641312.0,0.0
OLSOIL,Palm oil,Not produced domestically,2005,,1.723093936,0.0,,752800138.0,0.0
OLSOIL,Palm oil,Not produced domestically,2006,,1.674455044,0.0,,766122633.0,0.0
OLSOIL,Palm oil,Not produced domestically,2007,,1.637349359,0.0,,1146754267.0,0.0
OLSOIL,Palm oil,Not produced domestically,2008,,1.660980937,0.0,,1676068491.0,0.0
OLSOIL,Palm oil,Not produced domestically,2009,,1.838569976,0.000324285,,1245777988.0,440608.0
OLSOIL,Palm oil,Not produced domestically,2010,,1.938870792,0.0,,1659241323.0,0.0
OLSOIL,Palm oil,Not produced domestically,2011,,2.016981326,0.000203468,,2355039226.0,198710.0
OLSOIL,Palm oil,Not produced domestically,2012,,2.036041442,0.0,,2131602165.0,0.0
OLSOIL,Palm oil,Not produced domestically,2013,,2.248607383,0.003,,1842879393.0,3239440.0
OLSOIL,Palm oil,Not produced domestically,2014,,2.352732345,0.0,,1943596543.0,0.0
OLSOIL,Palm oil,Not produced domestically,2015,,2.51930538,0.001818043,,1653405251.0,2086050.0
OLSOIL,Palm oil,Not produced domestically,2016,,2.603180902,0.0,,1701167685.0,0.0
OLSOIL,Palm oil,Not produced domestically,2017,,2.773343827,0.0,,2096233477.59,0.0
OLSOIL,Palm oil,Not produced domestically,2018,,2.964214932,0.0,,1930229185.58,0.0
OLSOIL,Palm oil,Not produced domestically,2019,,3.164630187,0.0,,1752711129.87,0.0
OLSOIL,Palm oil,Not produced domestically,2020,,3.084363328,1.45e-06,,2109310030.41,1501.99
OLSOIL,Palm oil,Not produced domestically,2021,,3.153103909,0.0,,3408796504.87,5164.06
OLSOIL,Palm oil,Not produced domestically,2022,,2.815779476,1.5e-07,,3805331757.38,206.61
OLSOIL,Palm oil,Not produced domestically,2023,,2.984168529,1e-07,,2921509947.23,212.24
OLSOIL,Palm oil,Not produced domestically,2024,,3.09294648,0.000692872,,2928780864.26,731852.03
OLSOIL,Palm oil,Not produced domestically,2025,,3.476112113,0.081946302,,3839679374.59,92417278.7
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2000,0.003843,0.025265486,,,8462337.0,
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2001,0.004674,0.055332629,5.7127e-05,0.059949502,17272072.0,39872.0
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2002,0.004057000000000001,0.013678263,1.572e-06,0.017733691000000003,5265644.0,1499.0
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2003,0.0055910000000000005,0.010024868,1e-06,0.015614868,7771623.0,554.0
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2004,0.0046429999999999996,0.013327729,1e-06,0.017969728999999997,10582357.0,549.0
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2005,0.00487,0.006679115,1.7708e-05,0.011531407,6636625.0,18959.0
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2006,0.006497,0.009782852,2.08e-06,0.016277772,6047537.0,2359.0
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2007,0.005384000000000001,0.009426245,6.105e-06,0.01480414,7538893.0,13713.0
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2008,0.007744,0.009432785,5.2682e-05,0.017124103,13724635.0,151356.0
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2009,0.0035619999999999996,0.009423957,3.9771e-05,0.012946186,7632817.0,70588.0
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2010,0.006193,0.011704797,9.23e-06,0.017888567,13067354.0,17233.0
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2011,0.006055,0.010523187,8.7473e-05,0.016490714,18236028.0,182128.0
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2012,0.0070220000000000005,0.009253877,3.3956e-05,0.016241921,13051215.0,62793.0
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2013,0.007039,0.009526971,5.4249e-05,0.016511722,9754040.0,120323.0
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2014,0.004704,0.010592495,3.8935e-05,0.01525756,12900298.0,117256.0
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2015,0.004072,0.009099211,3.7415e-05,0.013133795999999998,9760240.0,104318.0
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2016,0.004033999999999999,0.011838913,9.07e-06,0.015863843,15103746.0,39628.0
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2017,0.003908,0.010990754,3.5529e-05,0.014863225,18919668.1,101181.91
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2018,0.002999,0.014473875,9.6929e-05,0.017375946,18199112.48,177843.41
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2019,0.004224,0.008775009,0.000101773,0.012897236000000001,8524636.76,112262.59
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2020,0.005732999999999999,0.006319859,0.000242727,0.011810132,5972908.9,307359.08
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2021,0.006099,0.008854611,0.003669959,0.011283652,13278140.82,5827312.21
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2022,0.005224,0.022344811,0.000716619,0.026852191999999997,30011104.72,1511469.66
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2023,,0.036353576,0.000607562,,42593391.37,789172.97
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2024,,0.032377454,0.001543351,,34017915.64,2812252.32
OLSOIL,Other oils,Linseed + Safflower + Castorseed,2025,,0.095012304,0.000664589,,109437189.02,952227.93
OLSCAKE,Cotton cake,Derived from seed cotton,2000,,,,,,
OLSCAKE,Cotton cake,Derived from seed cotton,2001,,,4.48e-05,,,4670.0
OLSCAKE,Cotton cake,Derived from seed cotton,2002,,,,,,
OLSCAKE,Cotton cake,Derived from seed cotton,2003,,3e-05,0.00040979,,2650.0,37633.0
OLSCAKE,Cotton cake,Derived from seed cotton,2004,,0.0,0.000741685,,0.0,108155.0
OLSCAKE,Cotton cake,Derived from seed cotton,2005,,2.295e-05,0.000216,,2060.0,23032.0
OLSCAKE,Cotton cake,Derived from seed cotton,2006,,0.000686705,0.000271308,,78816.0,40649.0
OLSCAKE,Cotton cake,Derived from seed cotton,2007,,0.0,0.000289,,0.0,36659.0
OLSCAKE,Cotton cake,Derived from seed cotton,2008,,3.8e-06,7.8e-05,,551.0,24219.0
OLSCAKE,Cotton cake,Derived from seed cotton,2009,,0.000698912,2e-07,,85766.0,29.0
OLSCAKE,Cotton cake,Derived from seed cotton,2010,,0.00017476,0.00114911,,16411.0,316716.0
OLSCAKE,Cotton cake,Derived from seed cotton,2011,,0.0,0.013934274,,0.0,4596893.0
OLSCAKE,Cotton cake,Derived from seed cotton,2012,,0.0,0.000362709,,0.0,65007.0
OLSCAKE,Cotton cake,Derived from seed cotton,2013,,0.00113208,0.000518989,,149874.0,164748.0
OLSCAKE,Cotton cake,Derived from seed cotton,2014,,0.0,0.000229643,,0.0,145420.0
OLSCAKE,Cotton cake,Derived from seed cotton,2015,,0.0,0.0,,0.0,0.0
OLSCAKE,Cotton cake,Derived from seed cotton,2016,,6.886e-06,6.5e-05,,3811.0,8667.0
OLSCAKE,Cotton cake,Derived from seed cotton,2017,,4.5e-06,2.5e-05,,1704.97,7100.59
OLSCAKE,Cotton cake,Derived from seed cotton,2018,,0.0,0.0,,0.0,0.0
OLSCAKE,Cotton cake,Derived from seed cotton,2019,,5.82e-05,0.0,,7118.91,0.0
OLSCAKE,Cotton cake,Derived from seed cotton,2020,,0.0,0.000304516,,0.0,73697.97
OLSCAKE,Cotton cake,Derived from seed cotton,2021,,0.0,0.00153258,,0.0,543230.32
OLSCAKE,Cotton cake,Derived from seed cotton,2022,,0.0,0.0,,0.0,0.0
OLSCAKE,Cotton cake,Derived from seed cotton,2023,,0.0,0.0,,0.0,0.0
OLSCAKE,Cotton cake,Derived from seed cotton,2024,,5.6165e-05,0.0,,19556.31,0.0
OLSCAKE,Cotton cake,Derived from seed cotton,2025,,0.0,0.00019745,,0.0,90261.42
OLSCAKE,Groundnut cake,Derived from groundnut,2000,,,,,,
OLSCAKE,Groundnut cake,Derived from groundnut,2001,,,,,,
OLSCAKE,Groundnut cake,Derived from groundnut,2002,,,,,,
OLSCAKE,Groundnut cake,Derived from groundnut,2003,,0.0,0.000102,,0.0,28144.0
OLSCAKE,Groundnut cake,Derived from groundnut,2004,,0.0,0.0,,0.0,0.0
OLSCAKE,Groundnut cake,Derived from groundnut,2005,,0.0,0.0,,0.0,0.0
OLSCAKE,Groundnut cake,Derived from groundnut,2006,,0.0,0.0,,0.0,0.0
OLSCAKE,Groundnut cake,Derived from groundnut,2007,,0.0,0.0,,0.0,0.0
OLSCAKE,Groundnut cake,Derived from groundnut,2008,,0.0,0.000115664,,0.0,23859.0
OLSCAKE,Groundnut cake,Derived from groundnut,2009,,0.0,7e-06,,0.0,441.0
OLSCAKE,Groundnut cake,Derived from groundnut,2010,,1.4e-06,1.6e-05,,661.0,4254.0
OLSCAKE,Groundnut cake,Derived from groundnut,2011,,0.0,4e-06,,0.0,806.0
OLSCAKE,Groundnut cake,Derived from groundnut,2012,,0.0,8.3221e-05,,0.0,9176.0
OLSCAKE,Groundnut cake,Derived from groundnut,2013,,0.0,0.001640132,,0.0,582160.0
OLSCAKE,Groundnut cake,Derived from groundnut,2014,,0.0,5.4e-05,,0.0,10940.0
OLSCAKE,Groundnut cake,Derived from groundnut,2015,,0.0,0.00011665,,0.0,23230.0
OLSCAKE,Groundnut cake,Derived from groundnut,2016,,0.0,4.1858e-05,,0.0,13443.0
OLSCAKE,Groundnut cake,Derived from groundnut,2017,,0.0,1.5e-05,,0.0,2846.23
OLSCAKE,Groundnut cake,Derived from groundnut,2018,,0.0,0.0,,0.0,0.0
OLSCAKE,Groundnut cake,Derived from groundnut,2019,,0.0,1.7e-05,,0.0,2828.98
OLSCAKE,Groundnut cake,Derived from groundnut,2020,,0.0,0.0,,0.0,0.0
OLSCAKE,Groundnut cake,Derived from groundnut,2021,,0.0,0.0,,0.0,0.0
OLSCAKE,Groundnut cake,Derived from groundnut,2022,,0.0,0.0,,0.0,0.0
OLSCAKE,Groundnut cake,Derived from groundnut,2023,,0.0,0.0,,0.0,0.0
OLSCAKE,Groundnut cake,Derived from groundnut,2024,,0.0,0.0,,0.0,0.0
OLSCAKE,Groundnut cake,Derived from groundnut,2025,,0.0,0.0,,0.0,0.0
OLSCAKE,Rapeseed cake,Derived from rapeseed,2000,,,,,,
OLSCAKE,Rapeseed cake,Derived from rapeseed,2001,,,,,,
OLSCAKE,Rapeseed cake,Derived from rapeseed,2002,,,,,,
OLSCAKE,Rapeseed cake,Derived from rapeseed,2003,,0.0,4e-05,,0.0,4834.0
OLSCAKE,Rapeseed cake,Derived from rapeseed,2004,,0.0,0.005894658,,0.0,954319.0
OLSCAKE,Rapeseed cake,Derived from rapeseed,2005,,0.0,0.0048944,,0.0,773718.0
OLSCAKE,Rapeseed cake,Derived from rapeseed,2006,,0.0,0.010445306,,0.0,1651755.0
OLSCAKE,Rapeseed cake,Derived from rapeseed,2007,,8.63e-07,0.016777111,,184.0,2666027.0
OLSCAKE,Rapeseed cake,Derived from rapeseed,2008,,3.086e-06,0.004122552,,516.0,1225767.0
OLSCAKE,Rapeseed cake,Derived from rapeseed,2009,,0.0,0.010321097,,0.0,2939205.0
OLSCAKE,Rapeseed cake,Derived from rapeseed,2010,,0.0,0.050327882,,0.0,14040174.0
OLSCAKE,Rapeseed cake,Derived from rapeseed,2011,,0.0,0.010802786,,0.0,3325489.0
OLSCAKE,Rapeseed cake,Derived from rapeseed,2012,,0.013302898,0.077194314,,5130218.0,22708264.0
OLSCAKE,Rapeseed cake,Derived from rapeseed,2013,,0.018394276,0.075599943,,5871816.0,29483944.0
OLSCAKE,Rapeseed cake,Derived from rapeseed,2014,,0.048525131,0.148030012,,16625765.0,50724415.0
OLSCAKE,Rapeseed cake,Derived from rapeseed,2015,,0.000499826,0.040729234,,210867.0,8132613.0
OLSCAKE,Rapeseed cake,Derived from rapeseed,2016,,0.0,0.0244813,,0.0,6748874.0
OLSCAKE,Rapeseed cake,Derived from rapeseed,2017,,8.1e-06,0.014392023,,3827.84,4302209.56
OLSCAKE,Rapeseed cake,Derived from rapeseed,2018,,0.00019198,0.057225005,,72666.9,18237758.35
OLSCAKE,Rapeseed cake,Derived from rapeseed,2019,,0.000239709,0.040921612,,45518.28,12066128.87
OLSCAKE,Rapeseed cake,Derived from rapeseed,2020,,0.001309679,0.041109034,,910802.54,11935723.49
OLSCAKE,Rapeseed cake,Derived from rapeseed,2021,,0.010696707,0.04284225,,892847.35,16449949.87
OLSCAKE,Rapeseed cake,Derived from rapeseed,2022,,0.002769912,0.02768906,,171796.28,10939638.46
OLSCAKE,Rapeseed cake,Derived from rapeseed,2023,,0.0,0.0004,,0.0,199071.79
OLSCAKE,Rapeseed cake,Derived from rapeseed,2024,,0.0,1.3575e-05,,0.0,753.31
OLSCAKE,Rapeseed cake,Derived from rapeseed,2025,,0.0,0.0,,0.0,0.0
OLSCAKE,Other oilseed cake,Derived from other oilseeds,2000,,,0.004371361,,,581370.0
OLSCAKE,Other oilseed cake,Derived from other oilseeds,2001,,1.6e-05,0.00030876,,2560.0,34095.0
OLSCAKE,Other oilseed cake,Derived from other oilseeds,2002,,,0.00029241,,,30220.0
OLSCAKE,Other oilseed cake,Derived from other oilseeds,2003,,0.0,0.0005794,,0.0,109660.0
OLSCAKE,Other oilseed cake,Derived from other oilseeds,2004,,0.0,0.000835,,0.0,155811.0
