fable_number,fable_group,fable_commodity,year,flow,trade_value_usd,qty_million_tonnes,n_hs_codes_summed,qty_note
68,MILK,Milk,2020,Import,54302631.69,0.207834524,5,
68,MILK,Milk,2021,Export,4975617.47,0.007945648,5,
68,MILK,Milk,2021,Import,52866535.87,0.195541064,5,
68,MILK,Milk,2022,Export,3862932.57,0.007881864,5,
68,MILK,Milk,2022,Import,48457272.56,0.193123907,5,
68,MILK,Milk,2023,Export,10872392.77,0.017732922,5,
68,MILK,Milk,2023,Import,34328073.22,0.109584047,5,
68,MILK,Milk,2024,Export,17004622.32,0.025530621,5,
68,MILK,Milk,2024,Import,34088783.36,0.118439615,5,
68,MILK,Milk,2025,Export,10164336.49,0.016092812,5,
68,MILK,Milk,2025,Import,35810282.35,0.12220157,5,
4,CEREALS,Millet,2000,Export,17009.0,4.0036e-05,1,
4,CEREALS,Millet,2000,Import,,,0,
4,CEREALS,Millet,2001,Export,,,0,
4,CEREALS,Millet,2001,Import,,,0,
4,CEREALS,Millet,2002,Export,891.0,2.45e-06,1,
4,CEREALS,Millet,2002,Import,,,0,
4,CEREALS,Millet,2003,Export,5642.0,2.2e-05,3,
4,CEREALS,Millet,2003,Import,2128.0,1.7e-05,3,
4,CEREALS,Millet,2004,Export,0.0,0.0,3,
4,CEREALS,Millet,2004,Import,2151.0,1e-05,3,
4,CEREALS,Millet,2005,Export,149.0,1e-06,3,
4,CEREALS,Millet,2005,Import,428584.0,0.002231,3,
4,CEREALS,Millet,2006,Export,9955.0,3.5e-05,3,
4,CEREALS,Millet,2006,Import,72172.0,0.000356,3,
4,CEREALS,Millet,2007,Export,13651.0,6e-05,3,
4,CEREALS,Millet,2007,Import,356052.0,0.001069678,3,
4,CEREALS,Millet,2008,Export,21759.0,8.6e-05,3,
4,CEREALS,Millet,2008,Import,1142626.0,0.006331,3,
4,CEREALS,Millet,2009,Export,176831.0,0.000861,3,
4,CEREALS,Millet,2009,Import,1438374.0,0.006027,3,
4,CEREALS,Millet,2010,Export,30852.0,0.000147,3,
4,CEREALS,Millet,2010,Import,1938452.0,0.007508,3,
4,CEREALS,Millet,2011,Export,40510.0,0.000149219,3,
4,CEREALS,Millet,2011,Import,8429414.0,0.033023,3,
4,CEREALS,Millet,2012,Export,4615.0,2.1e-05,3,
4,CEREALS,Millet,2012,Import,1211276.0,0.005282005,3,
4,CEREALS,Millet,2013,Export,93032.0,0.000209,3,
4,CEREALS,Millet,2013,Import,937894.0,0.004316,3,
4,CEREALS,Millet,2014,Export,14826.0,0.000164,3,
4,CEREALS,Millet,2014,Import,1855318.0,0.009481,3,
4,CEREALS,Millet,2015,Export,87985.0,0.000529,3,
4,CEREALS,Millet,2015,Import,7930460.0,0.042923,3,
4,CEREALS,Millet,2016,Export,143905.0,0.000739,3,
4,CEREALS,Millet,2016,Import,3716468.0,0.015685,3,
4,CEREALS,Millet,2017,Export,592956.84,0.001904,3,
4,CEREALS,Millet,2017,Import,5793417.49,0.018631,3,
4,CEREALS,Millet,2018,Export,353288.69,0.001351,3,
4,CEREALS,Millet,2018,Import,5355828.02,0.017831,3,
4,CEREALS,Millet,2019,Export,2284978.01,0.009106,3,
4,CEREALS,Millet,2019,Import,4603090.57,0.009492,3,
4,CEREALS,Millet,2020,Export,3017565.77,0.012377,3,
4,CEREALS,Millet,2020,Import,228053.28,0.001168131,3,
4,CEREALS,Millet,2021,Export,105054.13,0.001279,3,
4,CEREALS,Millet,2021,Import,370475.5,0.003907,3,
4,CEREALS,Millet,2022,Export,621133.99,0.003032,3,
4,CEREALS,Millet,2022,Import,381130.26,0.006874,3,
4,CEREALS,Millet,2023,Export,836106.67,0.003351,3,
4,CEREALS,Millet,2023,Import,494070.98,0.002274,3,
4,CEREALS,Millet,2024,Export,2333099.34,0.008497,3,
4,CEREALS,Millet,2024,Import,294099.41,0.001471,3,
4,CEREALS,Millet,2025,Export,168969.03,0.000862,3,
4,CEREALS,Millet,2025,Import,3916530.94,0.017477,3,
34,PULSES,Mung bean,2000,Export,138113.0,0.000421246,1,
34,PULSES,Mung bean,2000,Import,1248992.0,0.003392024,1,
34,PULSES,Mung bean,2001,Export,330169.0,0.000824666,1,
34,PULSES,Mung bean,2001,Import,1572987.0,0.004536102,1,
34,PULSES,Mung bean,2002,Export,373916.0,0.00106485,1,
34,PULSES,Mung bean,2002,Import,1201642.0,0.004532573,1,
34,PULSES,Mung bean,2003,Export,0.0,0.0,1,
34,PULSES,Mung bean,2003,Import,753071.0,0.00286384,1,
34,PULSES,Mung bean,2004,Export,0.0,0.0,1,
34,PULSES,Mung bean,2004,Import,208415.0,0.000781333,1,
34,PULSES,Mung bean,2005,Export,42322.0,0.0001,1,
34,PULSES,Mung bean,2005,Import,918407.0,0.002513628,1,
34,PULSES,Mung bean,2006,Export,176.0,1.75e-07,1,
34,PULSES,Mung bean,2006,Import,514528.0,0.001181904,1,
34,PULSES,Mung bean,2007,Export,12122.0,1.5471e-05,1,
34,PULSES,Mung bean,2007,Import,121746.0,0.000191955,1,
34,PULSES,Mung bean,2008,Export,0.0,0.0,1,
34,PULSES,Mung bean,2008,Import,280686.0,0.000543302,1,
34,PULSES,Mung bean,2009,Export,0.0,0.0,1,
34,PULSES,Mung bean,2009,Import,29735.0,4.8e-05,1,
34,PULSES,Mung bean,2010,Export,0.0,0.0,1,
34,PULSES,Mung bean,2010,Import,880649.0,0.000863184,1,
34,PULSES,Mung bean,2011,Export,0.0,0.0,1,
34,PULSES,Mung bean,2011,Import,249817.0,0.000264084,1,
34,PULSES,Mung bean,2012,Export,0.0,0.0,1,
34,PULSES,Mung bean,2012,Import,1160233.0,0.001343627,1,
34,PULSES,Mung bean,2013,Export,317962.0,0.000405,1,
34,PULSES,Mung bean,2013,Import,712944.0,0.000989805,1,
34,PULSES,Mung bean,2014,Export,0.0,0.0,1,
34,PULSES,Mung bean,2014,Import,1962456.0,0.002895999,1,
34,PULSES,Mung bean,2015,Export,0.0,0.0,1,
34,PULSES,Mung bean,2015,Import,1539828.0,0.002334155,1,
34,PULSES,Mung bean,2016,Export,0.0,0.0,1,
34,PULSES,Mung bean,2016,Import,1072061.0,0.000969632,1,
34,PULSES,Mung bean,2017,Export,0.0,0.0,1,
34,PULSES,Mung bean,2017,Import,1612461.43,0.002421936,1,
34,PULSES,Mung bean,2018,Export,0.0,0.0,1,
34,PULSES,Mung bean,2018,Import,1292510.0,0.00292894,1,
34,PULSES,Mung bean,2019,Export,0.0,0.0,1,
34,PULSES,Mung bean,2019,Import,912033.31,0.001394178,1,
34,PULSES,Mung bean,2020,Export,0.0,0.0,1,
34,PULSES,Mung bean,2020,Import,2452325.5,0.003274592,1,
34,PULSES,Mung bean,2021,Export,0.0,0.0,1,
34,PULSES,Mung bean,2021,Import,696999.11,0.0007121,1,
34,PULSES,Mung bean,2022,Export,0.0,0.0,1,
34,PULSES,Mung bean,2022,Import,10365676.49,0.01349086,1,
34,PULSES,Mung bean,2023,Export,0.0,0.0,1,
34,PULSES,Mung bean,2023,Import,9929090.37,0.014516039,1,
34,PULSES,Mung bean,2024,Export,0.0,0.0,1,
34,PULSES,Mung bean,2024,Import,35076855.9,0.053265612,1,
34,PULSES,Mung bean,2025,Export,0.0,0.0,1,
34,PULSES,Mung bean,2025,Import,41894231.47,0.052755927,1,
58,NUTS,Nuts,2000,Export,14252692.35,0.004132669,6,
58,NUTS,Nuts,2000,Import,31650159.0,0.037376863,5,
58,NUTS,Nuts,2001,Export,9098770.45,0.002090037,6,
58,NUTS,Nuts,2001,Import,23037693.0,0.053323962,4,
58,NUTS,Nuts,2002,Export,8770149.18,0.001623174,6,
58,NUTS,Nuts,2002,Import,25795257.0,0.061101361,4,
58,NUTS,Nuts,2003,Export,357706.0,0.000367543,11,
58,NUTS,Nuts,2003,Import,8687329.0,0.019648145,11,
58,NUTS,Nuts,2004,Export,536431.0,0.000574414,11,
58,NUTS,Nuts,2004,Import,8174477.0,0.015245698,11,
58,NUTS,Nuts,2005,Export,7001352.0,0.011506929,11,
58,NUTS,Nuts,2005,Import,45357858.0,0.069299446,11,
58,NUTS,Nuts,2006,Export,1777470.0,0.000874456,11,
58,NUTS,Nuts,2006,Import,47652446.0,0.063053095,11,
58,NUTS,Nuts,2007,Export,4950707.0,0.001471665,11,
58,NUTS,Nuts,2007,Import,68878763.0,0.076788877,11,
58,NUTS,Nuts,2008,Export,4712787.0,0.000889777,11,
58,NUTS,Nuts,2008,Import,69896629.0,0.081324575,11,
58,NUTS,Nuts,2009,Export,1962141.0,0.000788542,11,
58,NUTS,Nuts,2009,Import,73641093.0,0.086363148,11,
58,NUTS,Nuts,2010,Export,5407818.0,0.001784865,11,
58,NUTS,Nuts,2010,Import,84213822.0,0.093508037,11,
58,NUTS,Nuts,2011,Export,2149943.0,0.000342883,11,
58,NUTS,Nuts,2011,Import,76441176.0,0.085884665,11,
58,NUTS,Nuts,2012,Export,1364672.0,0.000339712,11,
58,NUTS,Nuts,2012,Import,36546571.0,0.033252818,11,
58,NUTS,Nuts,2013,Export,2247164.0,0.000613323,11,
58,NUTS,Nuts,2013,Import,7210516.0,0.003591841,11,
58,NUTS,Nuts,2014,Export,3237960.0,0.000964429,11,
58,NUTS,Nuts,2014,Import,8819898.0,0.003896702,11,
58,NUTS,Nuts,2015,Export,1680597.0,0.000408044,11,
58,NUTS,Nuts,2015,Import,25692523.0,0.01135252,11,
58,NUTS,Nuts,2016,Export,1702470.0,0.000345673,11,
58,NUTS,Nuts,2016,Import,38094521.0,0.017771873,11,
58,NUTS,Nuts,2017,Export,1075164.94,0.000200744,11,
58,NUTS,Nuts,2017,Import,47815291.5,0.015475449,11,
58,NUTS,Nuts,2018,Export,1837839.62,0.000244606,11,
58,NUTS,Nuts,2018,Import,19263907.62,0.007223556,11,
58,NUTS,Nuts,2019,Export,4581492.81,0.001007976,11,
58,NUTS,Nuts,2019,Import,17753126.81,0.007642542,11,
58,NUTS,Nuts,2020,Export,2954507.44,0.000482574,11,
58,NUTS,Nuts,2020,Import,30075794.2,0.01595155,11,
58,NUTS,Nuts,2021,Export,3667375.15,0.000621843,11,
58,NUTS,Nuts,2021,Import,28172119.2,0.028899165,11,
58,NUTS,Nuts,2022,Export,20893856.22,0.001615651,11,
58,NUTS,Nuts,2022,Import,8960855.13,0.006985742,11,
58,NUTS,Nuts,2023,Export,13348229.35,0.001289111,11,
58,NUTS,Nuts,2023,Import,21810314.21,0.021508909,11,
58,NUTS,Nuts,2024,Export,24914501.86,0.001626541,11,
58,NUTS,Nuts,2024,Import,54349555.23,0.048126405,11,
58,NUTS,Nuts,2025,Export,24073761.29,0.001721331,11,
58,NUTS,Nuts,2025,Import,66754667.53,0.051137268,11,
7,CEREALS,Oats,2000,Export,,,0,
7,CEREALS,Oats,2000,Import,,,0,
7,CEREALS,Oats,2001,Export,,,0,
7,CEREALS,Oats,2001,Import,5439.0,3.7e-05,1,
7,CEREALS,Oats,2002,Export,1388.0,7e-07,1,
7,CEREALS,Oats,2002,Import,,,0,
7,CEREALS,Oats,2003,Export,623.0,4e-06,3,
7,CEREALS,Oats,2003,Import,0.0,0.0,3,
7,CEREALS,Oats,2004,Export,0.0,0.0,3,
7,CEREALS,Oats,2004,Import,0.0,0.0,3,
7,CEREALS,Oats,2005,Export,0.0,0.0,3,
7,CEREALS,Oats,2005,Import,2143759.0,0.008615,3,
7,CEREALS,Oats,2006,Export,0.0,0.0,3,
7,CEREALS,Oats,2006,Import,2386980.0,0.009289004,3,
7,CEREALS,Oats,2007,Export,0.0,0.0,3,
7,CEREALS,Oats,2007,Import,199548.0,0.000842,3,
7,CEREALS,Oats,2008,Export,0.0,0.0,3,
7,CEREALS,Oats,2008,Import,87343.0,0.000273,3,
7,CEREALS,Oats,2009,Export,374.0,1e-06,3,
7,CEREALS,Oats,2009,Import,260708.0,0.001014,3,
7,CEREALS,Oats,2010,Export,0.0,0.0,3,
7,CEREALS,Oats,2010,Import,4999990.0,0.021649,3,
7,CEREALS,Oats,2011,Export,0.0,0.0,3,
7,CEREALS,Oats,2011,Import,181012.0,0.000457,3,
7,CEREALS,Oats,2012,Export,0.0,0.0,3,
7,CEREALS,Oats,2012,Import,1599168.0,0.004154,3,
7,CEREALS,Oats,2013,Export,10129.0,3.2e-05,3,
7,CEREALS,Oats,2013,Import,93217.0,0.000347,3,
7,CEREALS,Oats,2014,Export,0.0,0.0,3,
7,CEREALS,Oats,2014,Import,1416169.0,0.0057,3,
7,CEREALS,Oats,2015,Export,0.0,0.0,3,
7,CEREALS,Oats,2015,Import,9234033.0,0.041691,3,
7,CEREALS,Oats,2016,Export,8661.0,3e-05,3,
7,CEREALS,Oats,2016,Import,3681206.0,0.012096,3,
7,CEREALS,Oats,2017,Export,1173.0,3.9e-05,3,
7,CEREALS,Oats,2017,Import,7284080.01,0.029448,3,
7,CEREALS,Oats,2018,Export,0.0,0.0,3,
7,CEREALS,Oats,2018,Import,385343.44,0.001462,3,
7,CEREALS,Oats,2019,Export,1157.41,2e-06,3,
7,CEREALS,Oats,2019,Import,553112.79,0.0018,3,
7,CEREALS,Oats,2020,Export,12687.6,0.0,2,
7,CEREALS,Oats,2020,Import,1176578.45,0.004698,3,
7,CEREALS,Oats,2021,Export,2096.34,1e-06,3,
7,CEREALS,Oats,2021,Import,293700.35,0.001355,3,
7,CEREALS,Oats,2022,Export,17471.6,0.002209,3,
7,CEREALS,Oats,2022,Import,347383.39,0.001371,3,
7,CEREALS,Oats,2023,Export,0.0,0.0,3,
7,CEREALS,Oats,2023,Import,935218.63,0.00192,3,
7,CEREALS,Oats,2024,Export,0.0,0.0,3,
7,CEREALS,Oats,2024,Import,1708635.57,0.004412,3,
7,CEREALS,Oats,2025,Export,0.0,0.0,3,
7,CEREALS,Oats,2025,Import,1973765.42,0.004834,3,
73,OTHER,Offal,2000,Export,185750.0,0.000324624,2,
73,OTHER,Offal,2000,Import,10409.0,1.2e-05,1,
73,OTHER,Offal,2001,Export,1118598.0,0.0010084,2,
73,OTHER,Offal,2001,Import,13516.0,1.62e-05,1,
73,OTHER,Offal,2002,Export,807933.0,0.0006135,2,
73,OTHER,Offal,2002,Import,71497.0,8.64e-05,1,
73,OTHER,Offal,2003,Export,292308.0,0.000601239,4,
73,OTHER,Offal,2003,Import,14128.0,7.518e-06,4,
73,OTHER,Offal,2004,Export,387991.0,0.000941789,4,
73,OTHER,Offal,2004,Import,18709.0,2.3529e-05,4,
73,OTHER,Offal,2005,Export,470596.0,0.000844398,4,
73,OTHER,Offal,2005,Import,0.0,0.0,4,
73,OTHER,Offal,2006,Export,348134.0,0.000646566,4,
73,OTHER,Offal,2006,Import,23692.0,9.754e-06,4,
73,OTHER,Offal,2007,Export,349633.0,0.00037055,4,
73,OTHER,Offal,2007,Import,8521.0,2.6e-06,4,
73,OTHER,Offal,2008,Export,41874.0,1.0625e-05,4,
73,OTHER,Offal,2008,Import,0.0,0.0,4,
73,OTHER,Offal,2009,Export,15219.0,7.1e-06,4,
73,OTHER,Offal,2009,Import,0.0,0.0,4,
73,OTHER,Offal,2010,Export,7208422.0,0.003983521,4,
73,OTHER,Offal,2010,Import,8986.0,3.827e-06,4,
73,OTHER,Offal,2011,Export,19755363.0,0.010912913,4,
73,OTHER,Offal,2011,Import,0.0,0.0,4,
73,OTHER,Offal,2012,Export,17738347.0,0.00914915,4,
73,OTHER,Offal,2012,Import,536082.0,0.000395358,4,
73,OTHER,Offal,2013,Export,29727842.0,0.016132185,4,
73,OTHER,Offal,2013,Import,1100425.0,0.000735962,4,
73,OTHER,Offal,2014,Export,21326117.0,0.009666446,4,
73,OTHER,Offal,2014,Import,2824335.0,0.002616855,4,
73,OTHER,Offal,2015,Export,22196551.0,0.012516469,4,
73,OTHER,Offal,2015,Import,2758829.0,0.001939254,4,
73,OTHER,Offal,2016,Export,23843711.0,0.011581808,4,
73,OTHER,Offal,2016,Import,1813941.0,0.000676546,4,
73,OTHER,Offal,2017,Export,23760149.41,0.009595441,4,
73,OTHER,Offal,2017,Import,3219775.05,0.001174122,4,
73,OTHER,Offal,2018,Export,15767197.41,0.00680107,4,
73,OTHER,Offal,2018,Import,6066357.56,0.002879159,4,
73,OTHER,Offal,2019,Export,16205560.54,0.006503638,4,
73,OTHER,Offal,2019,Import,2869414.87,0.001176197,4,
73,OTHER,Offal,2020,Export,11638423.53,0.007958465,4,
73,OTHER,Offal,2020,Import,123061.16,0.000166821,4,
73,OTHER,Offal,2021,Export,15966176.03,0.007683327,4,
73,OTHER,Offal,2021,Import,591558.05,0.001485331,4,
73,OTHER,Offal,2022,Export,4037334.14,0.002119445,4,
73,OTHER,Offal,2022,Import,232105.52,0.000574199,4,
73,OTHER,Offal,2023,Export,14340066.18,0.006239722,4,
73,OTHER,Offal,2023,Import,72205.98,0.000293988,4,
73,OTHER,Offal,2024,Export,12762413.34,0.005020514,4,
73,OTHER,Offal,2024,Import,30269.79,0.000223662,4,
73,OTHER,Offal,2025,Export,9666681.95,0.004173529,4,
73,OTHER,Offal,2025,Import,57550.11,0.000374344,4,
22,OLSOIL,Oil palm fruit,2000,Export,13648.0,,0,
22,OLSOIL,Oil palm fruit,2000,Import,,,0,
22,OLSOIL,Oil palm fruit,2001,Export,10518.0,1.283e-06,1,
22,OLSOIL,Oil palm fruit,2001,Import,772.0,1.1e-08,1,
22,OLSOIL,Oil palm fruit,2002,Export,8555.0,7.9e-07,1,
22,OLSOIL,Oil palm fruit,2002,Import,1256.0,,0,
22,OLSOIL,Oil palm fruit,2003,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2003,Import,700669.0,0.00283765,1,
22,OLSOIL,Oil palm fruit,2004,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2004,Import,14974.0,3.4906e-05,1,
22,OLSOIL,Oil palm fruit,2005,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2005,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2006,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2006,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2007,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2007,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2008,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2008,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2009,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2009,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2010,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2010,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2011,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2011,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2012,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2012,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2013,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2013,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2014,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2014,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2015,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2015,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2016,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2016,Import,865.0,3e-06,1,
22,OLSOIL,Oil palm fruit,2017,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2017,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2018,Export,134950.39,6.1001e-05,1,
22,OLSOIL,Oil palm fruit,2018,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2019,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2019,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2020,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2020,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2021,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2021,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2022,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2022,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2023,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2023,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2024,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2024,Import,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2025,Export,0.0,0.0,1,
22,OLSOIL,Oil palm fruit,2025,Import,0.0,0.0,1,
23,OLSOIL,Olive,2000,Export,,,0,
23,OLSOIL,Olive,2000,Import,,,0,
23,OLSOIL,Olive,2001,Export,,,0,
23,OLSOIL,Olive,2001,Import,,,0,
23,OLSOIL,Olive,2002,Export,,,0,
23,OLSOIL,Olive,2002,Import,,,0,
23,OLSOIL,Olive,2003,Export,0.0,0.0,1,
23,OLSOIL,Olive,2003,Import,0.0,0.0,1,
23,OLSOIL,Olive,2004,Export,0.0,0.0,1,
23,OLSOIL,Olive,2004,Import,0.0,0.0,1,
23,OLSOIL,Olive,2005,Export,0.0,0.0,1,
23,OLSOIL,Olive,2005,Import,0.0,0.0,1,
23,OLSOIL,Olive,2006,Export,0.0,0.0,1,
23,OLSOIL,Olive,2006,Import,0.0,0.0,1,
23,OLSOIL,Olive,2007,Export,0.0,0.0,1,
23,OLSOIL,Olive,2007,Import,0.0,0.0,1,
23,OLSOIL,Olive,2008,Export,0.0,0.0,1,
23,OLSOIL,Olive,2008,Import,0.0,0.0,1,
23,OLSOIL,Olive,2009,Export,0.0,0.0,1,
23,OLSOIL,Olive,2009,Import,0.0,0.0,1,
23,OLSOIL,Olive,2010,Export,0.0,0.0,1,
23,OLSOIL,Olive,2010,Import,0.0,0.0,1,
23,OLSOIL,Olive,2011,Export,0.0,0.0,1,
23,OLSOIL,Olive,2011,Import,0.0,0.0,1,
23,OLSOIL,Olive,2012,Export,7812.0,3.3036e-05,1,
23,OLSOIL,Olive,2012,Import,227.0,1.33e-07,1,
23,OLSOIL,Olive,2013,Export,0.0,0.0,1,
23,OLSOIL,Olive,2013,Import,228.0,1.36e-07,1,
23,OLSOIL,Olive,2014,Export,0.0,0.0,1,
23,OLSOIL,Olive,2014,Import,199.0,1.26e-07,1,
23,OLSOIL,Olive,2015,Export,0.0,0.0,1,
23,OLSOIL,Olive,2015,Import,1569.0,1.825e-06,1,
23,OLSOIL,Olive,2016,Export,0.0,0.0,1,
23,OLSOIL,Olive,2016,Import,735.0,9.16e-07,1,
23,OLSOIL,Olive,2017,Export,0.0,0.0,1,
23,OLSOIL,Olive,2017,Import,2015.58,9.39e-07,1,
23,OLSOIL,Olive,2018,Export,0.0,0.0,1,
23,OLSOIL,Olive,2018,Import,0.0,0.0,1,
23,OLSOIL,Olive,2019,Export,955483.77,0.001632359,1,
23,OLSOIL,Olive,2019,Import,4866.44,9e-06,1,
23,OLSOIL,Olive,2020,Export,0.0,0.0,1,
23,OLSOIL,Olive,2020,Import,0.0,0.0,1,
23,OLSOIL,Olive,2021,Export,0.0,0.0,1,
23,OLSOIL,Olive,2021,Import,166.56,1.56e-07,1,
23,OLSOIL,Olive,2022,Export,0.0,0.0,1,
23,OLSOIL,Olive,2022,Import,190.23,1.46e-07,1,
23,OLSOIL,Olive,2023,Export,0.0,0.0,1,
23,OLSOIL,Olive,2023,Import,0.0,0.0,1,
23,OLSOIL,Olive,2024,Export,0.0,0.0,1,
23,OLSOIL,Olive,2024,Import,0.0,0.0,1,
23,OLSOIL,Olive,2025,Export,0.0,0.0,1,
23,OLSOIL,Olive,2025,Import,0.0,0.0,1,
50,FRUVEG,Onion,2000,Export,5701602.0,0.035279467,2,
50,FRUVEG,Onion,2000,Import,255981.0,0.001840266,1,
50,FRUVEG,Onion,2001,Export,8950308.0,0.049684614,2,
50,FRUVEG,Onion,2001,Import,12429.0,5.5025e-05,1,
50,FRUVEG,Onion,2002,Export,3209011.0,0.019743087,2,
50,FRUVEG,Onion,2002,Import,1490073.0,0.013023783,2,
50,FRUVEG,Onion,2003,Export,6550280.0,0.06229552,2,
50,FRUVEG,Onion,2003,Import,942671.0,0.014110197,2,
50,FRUVEG,Onion,2004,Export,6330561.0,0.052445321,2,
50,FRUVEG,Onion,2004,Import,943364.0,0.044423119,2,
50,FRUVEG,Onion,2005,Export,5341908.0,0.033915904,2,
50,FRUVEG,Onion,2005,Import,11105322.0,0.082495249,2,
50,FRUVEG,Onion,2006,Export,1530425.0,0.010092614,2,
50,FRUVEG,Onion,2006,Import,28023507.0,0.166165093,2,
50,FRUVEG,Onion,2007,Export,8240797.0,0.04548745,2,
50,FRUVEG,Onion,2007,Import,15530342.0,0.105711743,2,
50,FRUVEG,Onion,2008,Export,6082803.0,0.034525714,2,
50,FRUVEG,Onion,2008,Import,19312270.0,0.135373545,2,
50,FRUVEG,Onion,2009,Export,15914101.0,0.084503296,2,
50,FRUVEG,Onion,2009,Import,81428991.0,0.324387576,2,
50,FRUVEG,Onion,2010,Export,23308172.0,0.089342245,2,
50,FRUVEG,Onion,2010,Import,22893174.0,0.115205301,2,
50,FRUVEG,Onion,2011,Export,46799642.0,0.335725045,2,
50,FRUVEG,Onion,2011,Import,17329342.0,0.091557712,2,
50,FRUVEG,Onion,2012,Export,10954221.0,0.180069296,2,
50,FRUVEG,Onion,2012,Import,33352039.0,0.138101287,2,
50,FRUVEG,Onion,2013,Export,30951997.0,0.355109554,2,
50,FRUVEG,Onion,2013,Import,39862069.0,0.171347425,2,
50,FRUVEG,Onion,2014,Export,41793941.0,0.855059987,2,
50,FRUVEG,Onion,2014,Import,13241087.0,0.068989085,2,
50,FRUVEG,Onion,2015,Export,47864608.0,0.499115076,2,
50,FRUVEG,Onion,2015,Import,20876869.0,0.112129517,2,
50,FRUVEG,Onion,2016,Export,13255791.0,0.077385096,2,
50,FRUVEG,Onion,2016,Import,9743156.0,0.051444843,2,
50,FRUVEG,Onion,2017,Export,12965396.4,0.079441088,2,
50,FRUVEG,Onion,2017,Import,14688603.95,0.080136089,2,
50,FRUVEG,Onion,2018,Export,48955292.15,0.226442266,2,
50,FRUVEG,Onion,2018,Import,10323300.72,0.058338926,2,
50,FRUVEG,Onion,2019,Export,67659907.25,0.168243067,2,
50,FRUVEG,Onion,2019,Import,16601307.42,0.088612704,2,
50,FRUVEG,Onion,2020,Export,127324163.22,0.334293587,2,
50,FRUVEG,Onion,2020,Import,29477661.09,0.167173706,2,
50,FRUVEG,Onion,2021,Export,145450653.79,0.456070791,2,
50,FRUVEG,Onion,2021,Import,24037540.01,0.136313469,2,
50,FRUVEG,Onion,2022,Export,44769095.21,0.132475859,2,
50,FRUVEG,Onion,2022,Import,102611243.28,0.493990101,2,
50,FRUVEG,Onion,2023,Export,70162671.5,0.201421099,2,
50,FRUVEG,Onion,2023,Import,77279030.7,0.389990066,2,
50,FRUVEG,Onion,2024,Export,221532684.03,0.332364794,2,
50,FRUVEG,Onion,2024,Import,96257395.07,0.5871577,2,
50,FRUVEG,Onion,2025,Export,50050059.63,0.18129571,2,
50,FRUVEG,Onion,2025,Import,19832722.35,0.118455984,2,
51,FRUVEG,Orange / Citrus,2000,Export,14452170.0,0.042724558,2,
51,FRUVEG,Orange / Citrus,2000,Import,10050.55,2.6867e-05,1,
51,FRUVEG,Orange / Citrus,2001,Export,23220848.36,0.058120557,2,
51,FRUVEG,Orange / Citrus,2001,Import,107900.94,0.000316587,2,
51,FRUVEG,Orange / Citrus,2002,Export,23747803.41,0.059355266,2,
51,FRUVEG,Orange / Citrus,2002,Import,60434.78,0.000182698,2,
